round,epoch,tGroup,target,outcome,probX,probY,probZ
2,185,0,2,0,0.44,0.14,0.52
2,186,0,2,0,0.48,0.12,0.65
2,187,1,1,0,0.32,0.26,0.31
2,188,0,2,0,0.35,0.16,0.56
2,189,0,0,0,0.40,0.19,0.43
2,190,0,2,0,0.37,0.15,0.57
2,191,1,1,0,0.29,0.28,0.32
2,192,1,1,0,0.28,0.32,0.30
2,193,1,2,0,0.25,0.23,0.46
2,194,0,0,0,0.31,0.18,0.49
2,195,0,2,0,0.38,0.17,0.64
2,196,0,1,0,0.35,0.30,0.33
2,197,0,1,0,0.32,0.34,0.31
2,198,1,1,0,0.29,0.29,0.54
2,199,1,2,0,0.30,0.26,0.53
2,200,0,0,0,0.25,0.26,0.42
2,201,0,2,0,0.31,0.23,0.59
2,202,0,0,0,0.27,0.23,0.42
2,203,1,1,0,0.25,0.41,0.23
2,204,0,0,0,0.30,0.26,0.37
2,205,1,2,0,0.26,0.29,0.37
2,206,1,2,0,0.36,0.22,0.55
2,207,1,1,0,0.22,0.39,0.34
2,208,0,1,0,0.31,0.41,0.27
2,209,0,0,0,0.33,0.35,0.33
2,210,0,0,0,0.34,0.37,0.26
2,211,1,2,0,0.28,0.30,0.37
2,212,0,2,0,0.40,0.33,0.42
2,213,0,0,0,0.37,0.27,0.38
2,214,1,2,0,0.28,0.25,0.44
2,215,1,0,0,0.40,0.30,0.36
2,216,0,1,0,0.39,0.32,0.30
2,217,0,2,0,0.38,0.20,0.63
2,218,1,1,0,0.26,0.39,0.27
2,219,1,0,0,0.36,0.27,0.36
2,220,1,1,0,0.36,0.28,0.51
2,221,0,2,0,0.39,0.37,0.38
2,222,1,0,0,0.32,0.31,0.35
2,223,1,0,0,0.36,0.29,0.33
2,224,0,0,0,0.43,0.30,0.26
2,225,1,0,0,0.48,0.23,0.29
2,226,0,2,0,0.53,0.28,0.37
2,227,1,1,0,0.35,0.36,0.22
2,228,1,1,0,0.33,0.40,0.21
2,229,1,0,0,0.40,0.31,0.30
2,230,0,2,0,0.44,0.26,0.45
2,231,0,0,0,0.40,0.21,0.37
2,232,0,2,0,0.50,0.29,0.39
2,233,1,1,0,0.40,0.25,0.51
2,234,0,2,0,0.39,0.26,0.47
2,235,0,2,0,0.36,0.24,0.52
2,236,1,2,0,0.37,0.18,0.61
2,237,0,1,0,0.32,0.35,0.31
2,238,0,1,0,0.30,0.39,0.29
2,239,0,2,0,0.32,0.36,0.47
2,240,0,2,0,0.24,0.24,0.60
2,241,1,2,0,0.19,0.28,0.51
2,242,1,0,0,0.26,0.28,0.48
2,243,0,2,0,0.30,0.19,0.71
2,244,1,0,0,0.28,0.26,0.46
2,245,0,0,0,0.31,0.18,0.48
2,246,0,2,0,0.32,0.18,0.58
2,247,1,2,0,0.36,0.16,0.66
2,248,0,0,0,0.31,0.17,0.50
2,249,0,2,0,0.39,0.24,0.52
2,250,1,0,0,0.38,0.26,0.39
2,251,0,1,0,0.36,0.29,0.31
2,252,1,2,0,0.37,0.16,0.64
2,253,0,2,0,0.32,0.16,0.70
2,254,1,2,0,0.22,0.22,0.52
2,255,1,1,0,0.19,0.32,0.44
2,256,0,1,0,0.28,0.35,0.33
2,257,1,2,0,0.19,0.27,0.50
2,258,0,2,0,0.30,0.18,0.74
2,259,0,0,0,0.28,0.30,0.39
2,260,0,2,0,0.25,0.18,0.65
2,261,0,2,0,0.27,0.16,0.75
2,262,1,1,0,0.19,0.38,0.34
2,263,0,2,0,0.28,0.18,0.75
2,264,0,2,0,0.23,0.23,0.68
2,265,1,0,0,0.28,0.23,0.47
2,266,0,2,0,0.30,0.27,0.59
2,267,0,2,0,0.22,0.17,0.70
2,268,1,0,0,0.27,0.14,0.70
2,269,1,0,0,0.33,0.28,0.41
2,270,0,0,0,0.37,0.21,0.42
2,271,1,0,0,0.37,0.21,0.41
2,272,1,1,0,0.26,0.30,0.34
2,273,1,0,0,0.43,0.20,0.33
2,274,1,0,0,0.47,0.28,0.29
2,275,0,2,0,0.45,0.17,0.53
2,276,0,0,0,0.46,0.23,0.29
2,277,1,1,0,0.32,0.31,0.30
2,278,1,1,0,0.41,0.23,0.50
2,279,0,2,0,0.44,0.29,0.40
2,280,0,2,0,0.36,0.21,0.54
2,281,1,2,0,0.25,0.23,0.44
2,282,0,1,0,0.34,0.33,0.29
2,283,0,2,0,0.28,0.19,0.60
2,284,1,0,0,0.33,0.26,0.40
2,285,1,0,0,0.40,0.30,0.33
2,286,0,0,0,0.43,0.26,0.30
2,287,0,0,0,0.47,0.25,0.28
2,288,0,0,0,0.53,0.20,0.32
2,289,0,2,0,0.48,0.13,0.63
2,290,1,0,0,0.50,0.12,0.54
2,291,1,1,0,0.35,0.31,0.26
2,292,0,0,0,0.52,0.26,0.23
2,293,0,0,0,0.58,0.21,0.26
2,294,0,2,0,0.55,0.13,0.59
2,295,1,1,0,0.40,0.35,0.18
2,296,1,1,0,0.37,0.40,0.17
2,297,0,0,0,0.45,0.20,0.32
2,298,0,2,0,0.46,0.18,0.56
2,299,1,2,0,0.46,0.17,0.55
2,300,0,2,0,0.39,0.21,0.54
2,301,0,2,0,0.37,0.20,0.59
2,302,1,2,0,0.37,0.15,0.67
2,303,1,1,0,0.31,0.23,0.60
2,304,0,2,0,0.29,0.22,0.60
2,305,1,1,0,0.27,0.26,0.58
2,306,1,2,0,0.20,0.29,0.43
2,307,1,1,0,0.21,0.45,0.24
2,308,1,1,0,0.16,0.47,0.32
2,309,1,1,0,0.23,0.37,0.52
2,310,1,2,0,0.17,0.39,0.39
2,311,0,2,0,0.23,0.25,0.67
2,312,0,2,0,0.25,0.23,0.70
2,313,0,2,0,0.19,0.25,0.63
2,314,1,0,0,0.25,0.22,0.62
2,315,0,1,0,0.26,0.44,0.26
2,316,1,0,0,0.31,0.42,0.29
2,317,0,0,0,0.35,0.32,0.31
2,318,0,0,0,0.37,0.34,0.25
2,319,0,0,0,0.37,0.21,0.36
2,320,0,2,0,0.42,0.30,0.42
2,321,0,1,0,0.37,0.38,0.23
2,322,1,0,0,0.42,0.26,0.29
2,323,1,1,0,0.30,0.47,0.18
2,324,1,1,0,0.28,0.51,0.17
2,325,0,2,0,0.29,0.26,0.52
2,326,1,0,0,0.37,0.34,0.30
2,327,1,0,0,0.42,0.20,0.50
2,328,0,0,0,0.47,0.34,0.21
2,329,0,0,0,0.52,0.32,0.21
2,330,1,0,0,0.56,0.33,0.22
2,331,0,0,0,0.61,0.24,0.23
2,332,1,1,0,0.51,0.26,0.39
2,333,1,0,0,0.58,0.34,0.18
2,334,1,1,0,0.49,0.28,0.35
2,335,0,2,0,0.50,0.19,0.51
2,336,0,0,0,0.49,0.22,0.25
2,337,1,2,0,0.51,0.18,0.46
2,338,0,2,0,0.46,0.17,0.59
2,339,1,2,0,0.43,0.17,0.55
2,340,0,0,0,0.47,0.29,0.23
2,341,1,0,0,0.52,0.30,0.24
2,342,1,1,0,0.32,0.39,0.23
2,343,1,2,0,0.33,0.27,0.35
2,344,0,2,0,0.39,0.22,0.54
2,345,1,2,0,0.40,0.15,0.64
2,346,0,2,0,0.39,0.26,0.52
2,347,0,2,0,0.31,0.19,0.66
2,348,0,2,0,0.32,0.13,0.77
2,349,0,2,0,0.27,0.18,0.70
2,350,0,2,0,0.32,0.23,0.63
2,351,1,0,0,0.32,0.12,0.70
2,352,0,2,0,0.28,0.12,0.78
2,353,1,0,0,0.41,0.17,0.42
2,354,0,2,0,0.28,0.13,0.69
2,355,1,0,0,0.42,0.24,0.37
2,356,0,0,0,0.48,0.17,0.38
2,357,1,1,0,0.26,0.32,0.33
2,358,0,1,0,0.39,0.32,0.26
2,359,1,0,0,0.47,0.20,0.32
2,360,1,0,0,0.45,0.14,0.54
2,361,0,2,0,0.45,0.25,0.45
2,362,1,1,0,0.35,0.24,0.51
2,363,0,0,0,0.47,0.28,0.23
2,364,0,2,0,0.43,0.26,0.45
2,365,1,0,0,0.44,0.14,0.53
2,366,0,0,0,0.54,0.21,0.26
2,367,0,2,0,0.41,0.18,0.53
2,368,1,1,0,0.38,0.24,0.48
2,369,1,1,0,0.35,0.28,0.42
2,370,0,0,0,0.49,0.26,0.22
2,371,1,0,0,0.48,0.26,0.21
2,372,1,1,0,0.37,0.44,0.13
2,373,0,2,0,0.41,0.17,0.59
2,374,1,1,0,0.32,0.48,0.14
2,375,1,0,0,0.48,0.37,0.20
2,376,0,0,0,0.53,0.27,0.21
2,377,1,0,0,0.57,0.23,0.21
2,378,1,0,0,0.58,0.32,0.18
2,379,1,1,0,0.45,0.29,0.35
2,380,1,1,0,0.39,0.49,0.11
2,381,1,0,0,0.55,0.38,0.16
2,382,1,2,0,0.47,0.19,0.47
2,383,0,2,0,0.36,0.20,0.47
2,384,0,0,0,0.52,0.30,0.20
2,385,0,2,0,0.46,0.29,0.41
2,386,0,2,0,0.34,0.17,0.57
2,387,1,0,0,0.51,0.29,0.26
2,388,1,2,0,0.31,0.24,0.40
2,389,0,0,0,0.55,0.20,0.31
2,390,1,0,0,0.51,0.13,0.54
2,391,1,1,0,0.42,0.25,0.44
2,392,1,0,0,0.57,0.29,0.21
2,393,0,2,0,0.40,0.16,0.52
2,394,0,2,0,0.42,0.13,0.68
2,395,0,2,0,0.43,0.24,0.49
2,396,1,0,0,0.47,0.21,0.31
2,397,1,0,0,0.57,0.17,0.29
2,398,1,1,0,0.39,0.24,0.46
2,399,0,2,0,0.40,0.13,0.67
2,400,1,0,0,0.46,0.14,0.48
2,401,1,0,0,0.57,0.27,0.21
2,402,1,2,0,0.34,0.22,0.35
2,403,0,0,0,0.60,0.19,0.26
2,404,1,2,0,0.34,0.20,0.39
2,405,0,0,0,0.53,0.13,0.36
2,406,0,0,0,0.64,0.17,0.26
2,407,1,2,0,0.51,0.10,0.61
2,408,0,2,0,0.40,0.16,0.58
2,409,0,2,0,0.41,0.10,0.74
2,410,1,2,0,0.29,0.18,0.48
2,411,0,0,0,0.56,0.16,0.35
2,412,0,0,0,0.56,0.18,0.29
2,413,0,2,0,0.42,0.09,0.75
2,414,1,1,0,0.36,0.32,0.22
2,415,1,0,0,0.55,0.23,0.28
2,416,1,2,0,0.41,0.10,0.69
2,417,0,0,0,0.48,0.12,0.41
2,418,1,2,0,0.31,0.18,0.46
2,419,0,2,0,0.38,0.10,0.77
2,420,0,1,0,0.43,0.27,0.27
2,421,1,1,0,0.30,0.24,0.53
2,422,1,0,0,0.45,0.22,0.28
2,423,0,0,0,0.52,0.24,0.23
2,424,1,0,0,0.50,0.13,0.48
2,425,1,1,0,0.39,0.26,0.40
2,426,1,0,0,0.57,0.29,0.19
2,427,1,2,0,0.32,0.23,0.35
2,428,1,2,0,0.42,0.13,0.60
2,429,1,0,0,0.49,0.13,0.47
2,430,1,2,0,0.42,0.12,0.60
2,431,1,0,0,0.56,0.25,0.23
2,432,1,0,0,0.53,0.12,0.45
2,433,0,2,0,0.43,0.11,0.67
2,434,0,2,0,0.35,0.13,0.57
2,435,0,2,0,0.37,0.11,0.72
2,436,0,0,0,0.58,0.17,0.27
2,437,1,1,0,0.37,0.36,0.17
2,438,1,1,0,0.33,0.28,0.43
2,439,1,0,0,0.56,0.20,0.22
2,440,0,2,0,0.33,0.22,0.52
2,441,1,1,0,0.32,0.30,0.42
2,442,0,2,0,0.28,0.17,0.68
2,443,1,1,0,0.21,0.47,0.22
2,444,0,0,0,0.49,0.31,0.19
2,445,0,0,0,0.53,0.29,0.19
2,446,1,1,0,0.35,0.48,0.14
2,447,0,2,0,0.30,0.28,0.51
2,448,1,1,0,0.22,0.50,0.22
2,449,1,0,0,0.54,0.25,0.22
2,450,1,0,0,0.51,0.29,0.21
2,451,0,0,0,0.53,0.20,0.28
2,452,0,2,0,0.36,0.25,0.51
2,453,0,2,0,0.37,0.15,0.71
2,454,0,1,0,0.44,0.39,0.20
2,455,1,2,0,0.34,0.17,0.65
2,456,1,1,0,0.21,0.52,0.24
2,457,1,2,0,0.22,0.32,0.42
2,458,1,2,0,0.29,0.18,0.70
2,459,0,1,0,0.35,0.43,0.24
2,460,0,2,0,0.21,0.20,0.77
2,461,0,2,0,0.20,0.19,0.78
2,462,0,1,0,0.31,0.46,0.24
2,463,1,0,0,0.44,0.28,0.29
2,464,1,0,0,0.49,0.27,0.27
2,465,1,0,0,0.46,0.30,0.26
2,466,0,2,0,0.27,0.27,0.61
2,467,1,2,0,0.22,0.29,0.48
2,468,0,2,0,0.24,0.15,0.80
2,469,0,2,0,0.31,0.28,0.60
2,470,0,2,0,0.22,0.21,0.74
2,471,0,0,0,0.47,0.25,0.32
2,472,0,2,0,0.23,0.15,0.75
2,473,1,0,0,0.53,0.17,0.36
2,474,0,2,0,0.34,0.23,0.64
2,475,0,0,0,0.54,0.19,0.36
2,476,1,1,0,0.21,0.41,0.34
2,477,0,0,0,0.56,0.21,0.31
2,478,1,2,0,0.24,0.23,0.52
2,479,1,1,0,0.29,0.28,0.57
2,480,0,2,0,0.33,0.27,0.59
2,481,1,0,0,0.51,0.29,0.29
2,482,1,1,0,0.31,0.45,0.20
2,483,0,0,0,0.56,0.23,0.29
2,484,0,0,0,0.56,0.26,0.24
2,485,0,2,0,0.33,0.13,0.78
2,486,0,2,0,0.36,0.25,0.58
2,487,1,0,0,0.46,0.13,0.58
2,488,0,0,0,0.54,0.14,0.35
2,489,0,0,0,0.66,0.19,0.24
2,490,1,1,0,0.37,0.29,0.43
2,491,0,0,0,0.65,0.22,0.21
2,492,0,0,0,0.65,0.24,0.17
2,493,0,0,0,0.62,0.15,0.26
2,494,1,0,0,0.63,0.13,0.39
2,495,0,1,0,0.57,0.35,0.14
2,496,1,1,0,0.31,0.50,0.16
2,497,1,1,0,0.41,0.53,0.10
2,498,0,2,0,0.32,0.18,0.65
2,499,1,1,0,0.33,0.41,0.33
2,500,1,0,0,0.63,0.28,0.15
2,501,1,0,0,0.61,0.38,0.14
2,502,0,0,0,0.64,0.32,0.13
2,503,0,0,0,0.63,0.20,0.20
2,504,0,2,0,0.41,0.15,0.64
2,505,0,2,0,0.44,0.30,0.41
2,506,1,0,0,0.57,0.15,0.39
2,507,0,0,0,0.67,0.26,0.15
2,508,1,1,0,0.40,0.34,0.32
2,509,0,2,0,0.34,0.26,0.48
2,510,0,0,0,0.67,0.23,0.18
2,511,0,0,0,0.69,0.22,0.18
2,512,0,0,0,0.68,0.25,0.15
2,513,1,0,0,0.68,0.22,0.16
2,514,1,0,0,0.75,0.17,0.16
2,515,0,0,0,0.76,0.19,0.16
2,516,0,2,0,0.52,0.23,0.42
2,517,0,0,0,0.68,0.13,0.24
2,518,0,2,0,0.49,0.22,0.47
2,519,0,2,0,0.36,0.12,0.62
2,520,1,0,0,0.72,0.14,0.22
2,521,1,1,0,0.29,0.42,0.22
2,522,1,1,0,0.36,0.32,0.39
2,523,0,2,0,0.30,0.14,0.72
2,524,1,2,0,0.36,0.13,0.66
2,525,1,0,0,0.65,0.18,0.21
2,526,1,1,0,0.31,0.35,0.39
2,527,0,0,0,0.57,0.18,0.24
2,528,1,1,0,0.37,0.52,0.11
2,529,0,1,0,0.44,0.46,0.14
2,530,1,1,0,0.20,0.62,0.16
2,531,1,0,0,0.49,0.23,0.35
2,532,0,2,0,0.30,0.20,0.67
2,533,1,1,0,0.32,0.62,0.10
2,534,1,0,0,0.55,0.35,0.15
2,535,0,2,0,0.26,0.20,0.69
2,536,1,0,0,0.53,0.20,0.36
2,537,0,2,0,0.28,0.22,0.55
2,538,0,1,0,0.43,0.48,0.15
2,539,1,0,0,0.52,0.21,0.36
2,540,0,1,0,0.43,0.52,0.13
2,541,1,0,0,0.64,0.29,0.15
2,542,0,2,0,0.26,0.24,0.55
2,543,0,0,0,0.60,0.34,0.14
2,544,0,2,0,0.27,0.18,0.72
2,545,0,2,0,0.34,0.34,0.49
2,546,1,0,0,0.65,0.21,0.20
2,547,1,2,0,0.34,0.14,0.69
2,548,1,2,0,0.21,0.30,0.44
2,549,0,2,0,0.23,0.23,0.70
2,550,0,2,0,0.22,0.15,0.74
2,551,1,1,0,0.24,0.36,0.51
2,552,1,1,0,0.23,0.42,0.44
2,553,0,2,0,0.26,0.35,0.57
2,554,1,1,0,0.15,0.60,0.24
2,555,1,0,0,0.57,0.24,0.22
2,556,0,2,0,0.19,0.29,0.66
2,557,0,2,0,0.19,0.19,0.72
2,558,1,2,0,0.25,0.15,0.77
2,559,1,1,0,0.20,0.42,0.47
2,560,1,1,0,0.23,0.61,0.15
2,561,0,0,0,0.50,0.35,0.19
2,562,0,0,0,0.57,0.28,0.22
2,563,1,0,0,0.62,0.23,0.21
2,564,1,1,0,0.18,0.61,0.20
2,565,0,0,0,0.59,0.32,0.17
2,566,1,1,0,0.27,0.46,0.36
2,567,1,1,0,0.30,0.64,0.11
2,568,1,2,0,0.19,0.40,0.39
2,569,0,0,0,0.58,0.33,0.17
2,570,1,1,0,0.30,0.61,0.13
2,571,0,2,0,0.28,0.37,0.55
2,572,0,2,0,0.22,0.17,0.80
2,573,1,2,0,0.26,0.16,0.75
2,574,0,2,0,0.18,0.20,0.73
2,575,0,2,0,0.17,0.16,0.84
2,576,0,1,0,0.32,0.47,0.22
2,577,1,1,0,0.18,0.49,0.44
2,578,0,0,0,0.45,0.24,0.30
2,579,0,2,0,0.17,0.23,0.69
2,580,1,1,0,0.24,0.64,0.14
2,581,0,2,0,0.18,0.19,0.81
2,582,1,2,0,0.14,0.38,0.48
2,583,0,0,0,0.55,0.28,0.25
2,584,1,0,0,0.53,0.29,0.23
2,585,0,0,0,0.59,0.29,0.20
2,586,1,2,0,0.20,0.30,0.50
2,587,1,0,0,0.67,0.18,0.25
2,588,0,2,0,0.22,0.23,0.72
2,589,1,1,0,0.29,0.53,0.18
2,590,1,0,0,0.52,0.14,0.51
2,591,0,2,0,0.23,0.16,0.73
2,592,0,2,0,0.24,0.13,0.83
2,593,0,0,0,0.62,0.25,0.21
2,594,1,1,0,0.19,0.57,0.24
2,595,0,0,0,0.64,0.27,0.19
2,596,1,0,0,0.64,0.31,0.20
2,597,0,1,0,0.45,0.42,0.18
2,598,1,1,0,0.19,0.61,0.21
2,599,1,0,0,0.70,0.21,0.19
2,600,0,2,0,0.24,0.27,0.65
2,601,1,1,0,0.31,0.59,0.14
2,602,0,0,0,0.60,0.18,0.28
2,603,1,0,0,0.71,0.21,0.19
2,604,0,2,0,0.24,0.15,0.80
2,605,0,1,0,0.42,0.48,0.17
2,606,0,0,0,0.67,0.27,0.19
2,607,1,0,0,0.63,0.36,0.17
2,608,0,0,0,0.69,0.27,0.15
2,609,1,2,0,0.37,0.12,0.71
2,610,1,0,0,0.61,0.14,0.41
2,611,1,0,0,0.69,0.23,0.15
2,612,1,0,0,0.70,0.30,0.15
2,613,1,0,0,0.72,0.28,0.15
2,614,0,0,0,0.73,0.13,0.22
2,615,1,1,0,0.28,0.55,0.15
2,616,0,0,0,0.76,0.23,0.13
2,617,1,0,0,0.74,0.28,0.14
2,618,1,2,0,0.46,0.10,0.66
2,619,1,1,0,0.35,0.38,0.31
2,620,1,0,0,0.67,0.13,0.32
2,621,0,2,0,0.29,0.13,0.74
2,622,0,0,0,0.74,0.24,0.12
2,623,1,2,0,0.40,0.11,0.66
2,624,1,0,0,0.66,0.12,0.34
2,625,0,0,0,0.77,0.19,0.14
2,626,0,1,0,0.51,0.42,0.12
2,627,0,2,0,0.26,0.25,0.57
2,628,1,1,0,0.35,0.57,0.10
2,629,0,2,0,0.23,0.17,0.66
2,630,1,0,0,0.61,0.14,0.36
2,631,0,0,0,0.73,0.22,0.15
2,632,1,0,0,0.69,0.30,0.14
2,633,1,1,0,0.32,0.42,0.29
2,634,0,0,0,0.72,0.26,0.11
2,635,1,0,0,0.72,0.23,0.12
2,636,0,1,0,0.49,0.46,0.12
2,637,0,2,0,0.25,0.27,0.57
2,638,1,0,0,0.69,0.24,0.13
2,639,1,2,0,0.23,0.30,0.39
2,640,0,2,0,0.32,0.27,0.58
2,641,1,0,0,0.66,0.27,0.18
2,642,1,0,0,0.69,0.26,0.17
2,643,1,0,0,0.68,0.10,0.39
2,644,1,0,0,0.72,0.24,0.15
2,645,0,2,0,0.31,0.09,0.80
2,646,0,0,0,0.73,0.11,0.23
2,647,1,2,0,0.26,0.23,0.44
2,648,1,2,0,0.38,0.08,0.76
2,649,0,2,0,0.24,0.16,0.72
2,650,1,0,0,0.77,0.11,0.20
2,651,0,0,0,0.76,0.14,0.20
2,652,1,1,0,0.30,0.33,0.40
2,653,0,2,0,0.32,0.23,0.61
2,654,0,2,0,0.29,0.21,0.65
2,655,0,2,0,0.27,0.20,0.69
2,656,0,1,0,0.39,0.36,0.21
2,657,0,2,0,0.17,0.13,0.79
2,658,1,0,0,0.70,0.14,0.22
2,659,1,0,0,0.72,0.13,0.21
2,660,0,2,0,0.20,0.09,0.86
2,661,1,2,0,0.25,0.09,0.81
2,662,1,0,0,0.58,0.10,0.46
2,663,0,0,0,0.72,0.16,0.19
2,664,0,0,0,0.73,0.15,0.19
2,665,1,1,0,0.32,0.50,0.13
2,666,1,1,0,0.16,0.57,0.20
2,667,0,2,0,0.19,0.14,0.73
2,668,1,2,0,0.26,0.10,0.78
2,669,1,0,0,0.72,0.15,0.18
2,670,1,2,0,0.17,0.27,0.51
2,671,0,0,0,0.68,0.20,0.18
2,672,0,1,0,0.39,0.41,0.19
2,673,0,2,0,0.17,0.14,0.78
2,674,0,2,0,0.23,0.25,0.70
2,675,1,1,0,0.13,0.59,0.26
2,676,0,0,0,0.68,0.20,0.21
2,677,1,0,0,0.66,0.21,0.18
2,678,0,0,0,0.66,0.13,0.27
2,679,0,2,0,0.27,0.24,0.68
2,680,0,2,0,0.25,0.23,0.71
2,681,1,0,0,0.62,0.10,0.45
2,682,0,0,0,0.74,0.16,0.19
2,683,0,2,0,0.20,0.18,0.75
2,684,1,1,0,0.17,0.56,0.23
2,685,0,2,0,0.19,0.13,0.77
2,686,0,0,0,0.71,0.20,0.17
2,687,0,2,0,0.20,0.12,0.78
2,688,0,2,0,0.19,0.12,0.79
2,689,0,0,0,0.71,0.19,0.18
2,690,0,0,0,0.73,0.18,0.17
2,691,1,0,0,0.79,0.12,0.18
2,692,0,2,0,0.28,0.19,0.71
2,693,0,2,0,0.27,0.19,0.73
2,694,0,0,0,0.69,0.09,0.29
2,695,0,2,0,0.27,0.18,0.74
2,696,0,2,0,0.18,0.08,0.89
2,697,1,0,0,0.71,0.14,0.19
2,698,1,1,0,0.17,0.51,0.25
2,699,1,0,0,0.67,0.09,0.42
2,700,1,0,0,0.70,0.09,0.37
2,701,1,1,0,0.35,0.51,0.12
2,702,0,1,0,0.42,0.43,0.15
2,703,1,0,0,0.67,0.29,0.14
2,704,0,2,0,0.26,0.24,0.66
2,705,1,0,0,0.78,0.14,0.15
2,706,0,2,0,0.25,0.22,0.69
2,707,0,0,0,0.72,0.19,0.15
2,708,0,0,0,0.77,0.16,0.17
2,709,0,2,0,0.21,0.11,0.77
2,710,0,2,0,0.18,0.17,0.77
2,711,0,1,0,0.40,0.40,0.18
2,712,0,2,0,0.22,0.22,0.73
2,713,1,1,0,0.25,0.56,0.14
2,714,1,1,0,0.24,0.60,0.14
2,715,0,0,0,0.64,0.14,0.24
2,716,0,2,0,0.15,0.12,0.87
2,717,0,2,0,0.17,0.11,0.86
2,718,0,2,0,0.14,0.11,0.88
2,719,1,2,0,0.22,0.10,0.82
2,720,0,0,0,0.67,0.23,0.16
2,721,1,0,0,0.75,0.15,0.17
2,722,0,2,0,0.15,0.10,0.88
2,723,1,0,0,0.65,0.28,0.16
2,724,1,0,0,0.68,0.26,0.16
2,725,1,2,0,0.27,0.08,0.81
2,726,0,1,0,0.38,0.43,0.17
2,727,0,2,0,0.14,0.11,0.88
2,728,1,0,0,0.69,0.20,0.15
2,729,0,0,0,0.75,0.17,0.17
2,730,1,0,0,0.73,0.18,0.14
2,731,1,0,0,0.70,0.25,0.15
2,732,1,2,0,0.28,0.08,0.81
2,733,1,0,0,0.80,0.12,0.15
2,734,1,0,0,0.81,0.12,0.15
2,735,0,2,0,0.24,0.19,0.73
2,736,0,0,0,0.75,0.17,0.14
2,737,1,1,0,0.16,0.57,0.21
2,738,0,2,0,0.19,0.09,0.86
2,739,0,2,0,0.23,0.20,0.74
2,740,1,0,0,0.74,0.16,0.15
2,741,0,2,0,0.16,0.08,0.88
2,742,1,1,0,0.15,0.58,0.22
2,743,1,1,0,0.15,0.62,0.20
2,744,0,0,0,0.72,0.12,0.21
2,745,0,2,0,0.19,0.10,0.86
2,746,0,2,0,0.15,0.10,0.87
2,747,1,0,0,0.70,0.27,0.14
2,748,1,0,0,0.76,0.18,0.13
2,749,0,1,0,0.42,0.44,0.15
2,750,1,2,0,0.25,0.09,0.80
2,751,1,1,0,0.13,0.66,0.19
2,752,1,0,0,0.79,0.16,0.14
2,753,1,1,0,0.21,0.46,0.37
2,754,0,2,0,0.14,0.26,0.73
2,755,0,2,0,0.16,0.12,0.85
2,756,1,2,0,0.21,0.11,0.80
2,757,0,0,0,0.71,0.24,0.12
2,758,1,1,0,0.26,0.65,0.11
2,759,1,0,0,0.65,0.12,0.33
2,760,1,1,0,0.21,0.51,0.33
2,761,1,1,0,0.20,0.56,0.29
2,762,1,2,0,0.13,0.42,0.40
2,763,0,2,0,0.12,0.15,0.85
2,764,1,0,0,0.66,0.14,0.29
2,765,1,2,0,0.22,0.13,0.77
2,766,1,1,0,0.19,0.55,0.31
2,767,0,2,0,0.13,0.20,0.73
2,768,1,0,0,0.66,0.37,0.12
2,769,0,2,0,0.14,0.18,0.75
2,770,1,0,0,0.79,0.17,0.12
2,771,1,2,0,0.22,0.11,0.79
2,772,0,2,0,0.18,0.28,0.70
2,773,1,0,0,0.78,0.16,0.14
2,774,1,0,0,0.68,0.11,0.32
2,775,0,2,0,0.20,0.26,0.71
2,776,1,1,0,0.20,0.48,0.34
2,777,0,1,0,0.35,0.54,0.13
2,778,0,2,0,0.13,0.14,0.85
2,779,0,2,0,0.13,0.13,0.86
2,780,1,1,0,0.22,0.71,0.10
2,781,0,2,0,0.10,0.15,0.87
2,782,0,1,0,0.30,0.59,0.13
2,783,0,2,0,0.10,0.31,0.75
2,784,1,0,0,0.67,0.27,0.11
2,785,1,0,0,0.65,0.14,0.30
2,786,0,2,0,0.13,0.17,0.77
2,787,0,0,0,0.70,0.15,0.18
2,788,0,0,0,0.72,0.15,0.17
2,789,1,1,0,0.20,0.54,0.30
2,790,0,2,0,0.13,0.28,0.72
2,791,1,2,0,0.21,0.11,0.80
2,792,1,1,0,0.18,0.56,0.30
2,793,1,0,0,0.68,0.15,0.25
2,794,1,0,0,0.74,0.26,0.09
2,795,0,2,0,0.15,0.13,0.85
2,796,1,2,0,0.22,0.12,0.78
2,797,0,2,0,0.12,0.13,0.87
2,798,0,0,0,0.76,0.22,0.12
2,799,1,0,0,0.72,0.12,0.25
2,800,0,2,0,0.19,0.28,0.68
2,801,0,0,0,0.76,0.23,0.10
2,802,1,1,0,0.22,0.52,0.28
2,803,1,0,0,0.71,0.33,0.10
2,804,1,0,0,0.75,0.11,0.23
2,805,0,0,0,0.81,0.19,0.10
2,806,1,2,0,0.16,0.33,0.42
2,807,0,1,0,0.39,0.50,0.13
2,808,1,2,0,0.14,0.33,0.48
2,809,1,1,0,0.25,0.66,0.11
2,810,1,1,0,0.23,0.69,0.11
2,811,0,2,0,0.13,0.12,0.88
2,812,0,0,0,0.76,0.21,0.14
2,813,1,0,0,0.80,0.16,0.12
2,814,0,2,0,0.13,0.23,0.78
2,815,0,2,0,0.12,0.10,0.90
2,816,0,0,0,0.75,0.22,0.12
2,817,0,0,0,0.79,0.18,0.14
2,818,1,1,0,0.25,0.66,0.11
2,819,1,1,0,0.19,0.54,0.32
