"sub.layer","sub.neuron","sub.type","sub.weight","sub.value"
0,13,"N",55,0.268169100501793
0,14,"N",0,0.726406811784755
0,14,"N",1,-0.645393909523334
0,14,"N",2,0.106185096340032
0,14,"N",3,0.700579476844173
0,14,"N",4,-0.129851838423679
0,14,"N",5,0.0913585299258202
0,14,"N",6,0.20322596735662
0,14,"N",7,0.797991654954602
0,14,"N",8,-0.829485249272737
0,14,"N",9,-0.199966399330962
0,14,"N",10,-0.192176585473951
0,14,"N",11,-0.430582820494936
0,14,"N",12,-0.0524125798509024
0,14,"N",13,-0.733731518066222
0,14,"N",14,0.00243232733789261
0,14,"N",15,0.406102624976006
0,14,"N",16,0.0138487201349021
0,14,"N",17,0.74550761688561
0,14,"N",18,-0.251285518631596
0,14,"N",19,0.259719520235437
0,14,"N",20,-0.286383708545973
0,14,"N",21,-0.462210394758345
0,14,"N",22,-0.491531006348849
0,14,"N",23,-0.281567531625977
0,14,"N",24,-0.0558380506325018
0,14,"N",25,-0.181218244355568
0,14,"N",26,-0.435721448305606
0,14,"N",27,0.00507531750608755
0,14,"N",28,-0.0403949824290189
0,14,"N",29,0.489440204272316
0,14,"N",30,0.103324189327593
0,14,"N",31,0.0952035816473394
0,14,"N",32,-0.158250684485752
0,14,"N",33,0.166943155158573
0,14,"N",34,-0.311888366052125
0,14,"N",35,0.195351463892739
0,14,"N",36,0.278782327120879
0,14,"N",37,-0.295133744887148
0,14,"N",38,0.139096694221898
0,14,"N",39,0.0886282736763855
0,14,"N",40,0.0880668784292067
0,14,"N",41,0.398325126266858
0,14,"N",42,0.913837193225786
0,14,"N",43,0.576271778435562
0,14,"N",44,0.862170870821231
0,14,"N",45,-0.402377896760295
0,14,"N",46,0.0624787080664973
0,14,"N",47,0.726547279018183
0,14,"N",48,-0.50675774750529
0,14,"N",49,0.369046007685044
0,14,"N",50,0.0881198813427664
0,14,"N",51,0.183642566719439
0,14,"N",52,0.157097119401709
0,14,"N",53,0.0493220512137701
0,14,"N",54,-0.689739610400152
0,14,"N",55,-0.325447350435472
0,15,"N",0,0.600840409177579
0,15,"N",1,-0.0473921615154566
0,15,"N",2,-0.118351357547088
0,15,"N",3,0.198699721139916
0,15,"N",4,-0.63346761768521
0,15,"N",5,0.315370438690402
0,15,"N",6,-0.202030432493863
0,15,"N",7,-0.334130765215928
0,15,"N",8,0.42348737262947
0,15,"N",9,-0.202371729649069
0,15,"N",10,0.0329876231213627
0,15,"N",11,-0.407545635799592
0,15,"N",12,-0.0900207579210817
0,15,"N",13,-0.00722019940845501
0,15,"N",14,-0.225149384344302
0,15,"N",15,0.299661624612595
0,15,"N",16,0.263293643307211
0,15,"N",17,-0.764544311352021
0,15,"N",18,-0.230695305561176
0,15,"N",19,0.121220743472532
0,15,"N",20,-0.243692024569398
0,15,"N",21,-0.517064686158933
0,15,"N",22,-0.471348286296658
0,15,"N",23,-0.60596365209301
0,15,"N",24,-0.425432000243492
0,15,"N",25,-0.608134963459047
0,15,"N",26,-0.312033459643374
0,15,"N",27,-0.274557703242753
0,15,"N",28,0.256853060417461
0,15,"N",29,-0.394986754478426
0,15,"N",30,-0.1153365399392
0,15,"N",31,0.401090685583893
0,15,"N",32,-0.65797055110625
0,15,"N",33,-0.766176764085396
0,15,"N",34,0.260414401933023
0,15,"N",35,0.0239158865154329
0,15,"N",36,0.188928566553765
0,15,"N",37,0.0927161540926853
0,15,"N",38,-0.129049140729506
0,15,"N",39,0.02751192387916
0,15,"N",40,0.801670366355089
0,15,"N",41,-0.109879759376273
0,15,"N",42,-0.280497790892702
0,15,"N",43,-0.357871327808388
0,15,"N",44,0.769674619560414
0,15,"N",45,-0.429876193964476
0,15,"N",46,-0.214669275157413
0,15,"N",47,-0.587374381298284
0,15,"N",48,0.81654616687153
0,15,"N",49,0.78810075014852
0,15,"N",50,0.206974098313675
0,15,"N",51,0.113327897010924
0,15,"N",52,0.197489505937656
0,15,"N",53,0.491247088166155
0,15,"N",54,0.339236871581238
0,15,"N",55,0.0313258095546593
0,16,"N",0,-0.167807707267428
0,16,"N",1,0.0186161115628162
0,16,"N",2,0.352174318359902
0,16,"N",3,-0.00361884132888105
0,16,"N",4,0.180690957768792
0,16,"N",5,-0.71644097103221
0,16,"N",6,0.0120669992800339
0,16,"N",7,0.337976655663678
0,16,"N",8,0.54437259471868
0,16,"N",9,-0.0225155705464264
0,16,"N",10,0.0980673790498255
0,16,"N",11,0.223162513413125
0,16,"N",12,-0.351638584299674
0,16,"N",13,0.1656933776549
0,16,"N",14,0.422282010953036
0,16,"N",15,0.189232057582102
0,16,"N",16,-0.132622962852874
0,16,"N",17,-0.161955214584106
0,16,"N",18,0.610107216134768
0,16,"N",19,0.430163310813585
0,16,"N",20,0.0570169223026202
0,16,"N",21,0.596908410677281
0,16,"N",22,0.184463445441902
0,16,"N",23,-0.869536233391889
0,16,"N",24,0.34617979992432
0,16,"N",25,-0.89736980472996
0,16,"N",26,-0.213953436435504
0,16,"N",27,-0.854169149206718
0,16,"N",28,0.223460251008584
0,16,"N",29,0.380817350359
0,16,"N",30,-0.406052619207335
0,16,"N",31,0.842890816549391
0,16,"N",32,0.555035584839425
0,16,"N",33,0.709511200373851
0,16,"N",34,0.500475105372332
0,16,"N",35,-0.551966038041604
0,16,"N",36,0.224017315751219
0,16,"N",37,0.341791565727196
0,16,"N",38,0.55554720684478
0,16,"N",39,-0.0401985584383876
0,16,"N",40,-0.255846501602974
0,16,"N",41,-0.37249753673937
0,16,"N",42,-0.292649493518326
0,16,"N",43,0.313655187979846
0,16,"N",44,0.381548075914444
0,16,"N",45,0.276668502123211
0,16,"N",46,-0.623602182041553
0,16,"N",47,-0.426673646480294
0,16,"N",48,0.610423534166801
0,16,"N",49,0.916610265088237
0,16,"N",50,-0.652035842387848
0,16,"N",51,0.11057076321528
0,16,"N",52,-0.132975763475512
0,16,"N",53,0.120428680997404
0,16,"N",54,0.220400656533725
0,16,"N",55,-0.00760867662958498
0,17,"N",0,-0.60875510344205
0,17,"N",1,0.778171609948845
0,17,"N",2,0.647743584306946
0,17,"N",3,-0.033141475742816
0,17,"N",4,0.495401232064494
0,17,"N",5,0.523252696171289
0,17,"N",6,-0.623353122210998
0,17,"N",7,-0.202707884243921
0,17,"N",8,0.105444997765933
0,17,"N",9,-0.45491006579984
0,17,"N",10,0.0183230999720702
0,17,"N",11,0.342966189393698
0,17,"N",12,0.162985571370045
0,17,"N",13,-0.523922842152781
0,17,"N",14,0.291165169756808
0,17,"N",15,-0.499148870119863
0,17,"N",16,0.0464879784732311
0,17,"N",17,0.737396078978565
0,17,"N",18,-0.00806024530115141
0,17,"N",19,0.269652043759128
0,17,"N",20,-0.0774298088124614
0,17,"N",21,-0.121555582751147
0,17,"N",22,-0.0851905043080145
0,17,"N",23,-0.158230928420622
0,17,"N",24,0.65319594134986
0,17,"N",25,0.335204096595751
0,17,"N",26,-0.0538146262231005
0,17,"N",27,0.462864820059068
0,17,"N",28,-0.354994318535068
0,17,"N",29,-0.37102482513634
0,17,"N",30,-0.535464660888465
0,17,"N",31,0.113390430518437
0,17,"N",32,-0.506802979547418
0,17,"N",33,-0.207899899040345
0,17,"N",34,-0.357901251272542
0,17,"N",35,0.731523614809605
0,17,"N",36,0.210612433827171
0,17,"N",37,0.503645330660525
0,17,"N",38,-0.0771725373117015
0,17,"N",39,-0.634863395297889
0,17,"N",40,-0.38429206761896
0,17,"N",41,0.221477642087668
0,17,"N",42,-0.588867267754381
0,17,"N",43,-0.774635155167087
0,17,"N",44,-0.222678415767576
0,17,"N",45,-0.0331160910652868
0,17,"N",46,0.583776173356057
0,17,"N",47,0.0999511454798407
0,17,"N",48,-0.29254106147079
0,17,"N",49,0.0263345024813593
0,17,"N",50,-0.0531875979028736
0,17,"N",51,-0.156563629909676
0,17,"N",52,0.138192502013539
0,17,"N",53,0.311401911627867
0,17,"N",54,0.81939753831192
0,17,"N",55,-0.616670178321289
0,18,"N",0,-0.00314827261636912
0,18,"N",1,0.0338851099714192
0,18,"N",2,0.137889131559386
0,18,"N",3,0.0532683718821753
0,18,"N",4,0.472884510615886
0,18,"N",5,0.584977727773101
0,18,"N",6,-0.351937444693205
0,18,"N",7,-0.362628011328414
0,18,"N",8,-0.249178981272449
0,18,"N",9,-0.614841304345109
0,18,"N",10,0.286546598544789
0,18,"N",11,0.167765489489169
0,18,"N",12,0.879573394765209
0,18,"N",13,0.493887964288653
0,18,"N",14,0.140316874910926
0,18,"N",15,-0.447092929885727
0,18,"N",16,-0.0273212501058592
0,18,"N",17,-0.442685041031948
0,18,"N",18,0.417069338705083
0,18,"N",19,-0.186073483405495
0,18,"N",20,0.0173440090571935
0,18,"N",21,0.538196180086662
0,18,"N",22,-0.062232658581692
0,18,"N",23,-0.42733463348841
0,18,"N",24,-0.0861464913914897
0,18,"N",25,-0.176778918278362
0,18,"N",26,-0.237087663661699
0,18,"N",27,-0.588692516431799
0,18,"N",28,-0.566469454251178
0,18,"N",29,-0.619943678539801
0,18,"N",30,0.60754669722985
0,18,"N",31,-0.0112693521080663
0,18,"N",32,0.74974707075712
0,18,"N",33,-0.0860972494913265
0,18,"N",34,-0.46530699815965
0,18,"N",35,0.0691325710025441
0,18,"N",36,0.356587537554893
0,18,"N",37,-0.00894561385813069
0,18,"N",38,-0.170467424693613
0,18,"N",39,0.0427110124121737
0,18,"N",40,0.740010352535579
0,18,"N",41,-0.304311065721716
0,18,"N",42,0.69126389530282
0,18,"N",43,-0.764159524756881
0,18,"N",44,-0.265146359051582
0,18,"N",45,-0.41141002503465
0,18,"N",46,1.03307945106268
0,18,"N",47,0.0795900929897265
0,18,"N",48,-0.0177874726168778
0,18,"N",49,0.127613065094657
0,18,"N",50,0.738742068821963
0,18,"N",51,0.624333449716001
0,18,"N",52,-0.168634597795541
0,18,"N",53,-0.420057792644385
0,18,"N",54,0.230608643835541
0,18,"N",55,0.574331056619974
0,19,"N",0,0.103977098011504
0,19,"N",1,-0.732210099490049
0,19,"N",2,0.00892936728417659
0,19,"N",3,0.604998052858614
0,19,"N",4,0.345608257314599
0,19,"N",5,-0.792878123238413
0,19,"N",6,0.210290833738027
0,19,"N",7,0.350556766902361
0,19,"N",8,-0.201064709509762
0,19,"N",9,0.080299300582865
0,19,"N",10,-0.251572778922245
0,19,"N",11,-0.897605549307781
0,19,"N",12,-0.254374143379615
0,19,"N",13,-0.286423964473592
0,19,"N",14,0.873218771033775
0,19,"N",15,0.571187482944984
0,19,"N",16,-0.271624747714619
0,19,"N",17,-0.104750761043473
0,19,"N",18,0.543348649491811
0,19,"N",19,-0.469040131918972
0,19,"N",20,0.546117276979646
0,19,"N",21,-0.24503771285616
0,19,"N",22,-0.17414618743119
0,19,"N",23,0.215966937224593
0,19,"N",24,0.466888050223367
0,19,"N",25,0.203505482011512
0,19,"N",26,0.346350962262947
0,19,"N",27,-0.130785945677599
0,19,"N",28,-0.612454262495055
0,19,"N",29,0.669752679573777
0,19,"N",30,0.341748735022705
0,19,"N",31,0.323387637806235
0,19,"N",32,0.567970585129729
0,19,"N",33,0.32958111486917
0,19,"N",34,-0.0326643892785453
0,19,"N",35,0.376735650232887
0,19,"N",36,0.637908439467669
0,19,"N",37,0.283894661512414
0,19,"N",38,-0.663239075343518
0,19,"N",39,0.673223960443511
0,19,"N",40,-0.127933214856173
0,19,"N",41,0.121406979466344
0,19,"N",42,0.0587463320827516
0,19,"N",43,0.278640283894165
0,19,"N",44,-0.195905402613397
0,19,"N",45,0.320029705915792
0,19,"N",46,-0.339249167095888
0,19,"N",47,0.0847788807478319
0,19,"N",48,-0.00466814981622997
0,19,"N",49,-0.0747444993318969
0,19,"N",50,0.175522497798759
0,19,"N",51,-0.595158697811565
0,19,"N",52,0.044291266666688
0,19,"N",53,-0.0116613803001114
0,19,"N",54,-0.062851956020183
0,19,"N",55,-0.106445260679319
0,20,"N",0,0.168515375893546
0,20,"N",1,-0.617045882646064
0,20,"N",2,0.140693617376825
0,20,"N",3,-0.170390908912504
0,20,"N",4,-0.055977264869783
0,20,"N",5,0.444701278016352
0,20,"N",6,0.414840433485458
0,20,"N",7,0.376196350011819
0,20,"N",8,0.349960731961534
0,20,"N",9,0.77952791860119
0,20,"N",10,-0.289726170305701
0,20,"N",11,0.0484113522677316
0,20,"N",12,0.162359950883363
0,20,"N",13,-0.0512283588365324
0,20,"N",14,-0.0588548078461065
0,20,"N",15,-0.114827433669181
0,20,"N",16,0.0682616560891044
0,20,"N",17,0.000584577906477702
0,20,"N",18,-0.143083178889071
0,20,"N",19,0.726463037861057
0,20,"N",20,0.0123427637953629
0,20,"N",21,-0.598050205801024
0,20,"N",22,-0.0944311383011772
0,20,"N",23,-0.389220062251525
0,20,"N",24,0.168425087362268
0,20,"N",25,-0.0537202870634182
0,20,"N",26,-0.401742486677649
0,20,"N",27,-0.370996379290927
0,20,"N",28,0.70195104178625
0,20,"N",29,0.708198641744824
0,20,"N",30,-0.592087567659609
0,20,"N",31,-0.161016385345122
0,20,"N",32,0.103412187411555
0,20,"N",33,-0.100935192219618
0,20,"N",34,0.414576150193691
0,20,"N",35,-0.774380283116097
0,20,"N",36,-0.543143144174051
0,20,"N",37,0.855735126318797
0,20,"N",38,0.690124653695626
0,20,"N",39,0.108523155277462
0,20,"N",40,-0.0288371556856534
0,20,"N",41,-0.137626859814018
0,20,"N",42,-0.217885660670775
0,20,"N",43,0.628663320441618
0,20,"N",44,-0.120177130412844
0,20,"N",45,0.771858179191122
0,20,"N",46,0.285350876172279
0,20,"N",47,-0.209490093679781
0,20,"N",48,0.570534785761533
0,20,"N",49,0.401341353220005
0,20,"N",50,0.323606029408673
0,20,"N",51,-0.546493103568265
0,20,"N",52,-0.185104126806142
0,20,"N",53,-0.465562562594035
0,20,"N",54,-0.499209189517253
0,20,"N",55,-0.169930548669329
0,21,"N",0,0.121762671201217
0,21,"N",1,-0.862725080808106
0,21,"N",2,-0.186280982510818
0,21,"N",3,-1.0224177507529
0,21,"N",4,-0.186091158376425
0,21,"N",5,-0.0682585227262934
0,21,"N",6,0.652353842496476
0,21,"N",7,0.872463841975228
0,21,"N",8,-0.265577221853487
0,21,"N",9,-0.596779747837756
0,21,"N",10,4.02217942900903e-05
0,21,"N",11,-0.906933110593099
0,21,"N",12,-0.0253799299133692
0,21,"N",13,-0.301976376648915
0,21,"N",14,-0.119866297660311
0,21,"N",15,0.771041090258833
0,21,"N",16,-0.777416143583826
0,21,"N",17,0.0678394443310185
0,21,"N",18,0.609394543050635
0,21,"N",19,-0.108205709639362
0,21,"N",20,0.124004906162934
0,21,"N",21,0.461690004649399
0,21,"N",22,-0.146262512404708
0,21,"N",23,0.0544174146122253
0,21,"N",24,0.0662089470173708
0,21,"N",25,0.666265547482126
0,21,"N",26,0.106679177325718
0,21,"N",27,0.533264772728783
0,21,"N",28,-0.419377857346481
0,21,"N",29,0.185954248341939
0,21,"N",30,0.0568494894212197
0,21,"N",31,-0.627902643110923
0,21,"N",32,0.399663416799179
0,21,"N",33,0.688361805248829
0,21,"N",34,0.58068128141629
0,21,"N",35,-0.765980005014857
0,21,"N",36,0.182837921563354
0,21,"N",37,-0.0884728596720519
0,21,"N",38,0.0896094314175099
0,21,"N",39,-0.240367945630165
0,21,"N",40,0.897890240259133
0,21,"N",41,-0.820058462889104
0,21,"N",42,0.497676784603361
0,21,"N",43,0.313412007575714
0,21,"N",44,0.254843761170924
0,21,"N",45,-0.183471070100513
0,21,"N",46,0.113140254838312
0,21,"N",47,-0.601493639163504
0,21,"N",48,0.226337701706835
0,21,"N",49,-0.562420292419417
0,21,"N",50,0.114119623585712
0,21,"N",51,0.0044137007584009
0,21,"N",52,0.0420381456353278
0,21,"N",53,0.633140416352855
0,21,"N",54,-0.418722869119692
0,21,"N",55,0.172509282678203
0,22,"N",0,-0.166080579007756
0,22,"N",1,0.657427275364608
0,22,"N",2,-0.912246149736311
0,22,"N",3,-0.482663030882399
0,22,"N",4,-0.0391732598290045
0,22,"N",5,-0.00814393245774071
0,22,"N",6,-0.322098910503473
0,22,"N",7,-0.852149600077582
0,22,"N",8,0.205991542917797
0,22,"N",9,-0.8666161507607
0,22,"N",10,-0.518077076300272
0,22,"N",11,-0.136704055299323
0,22,"N",12,-0.697721245918795
0,22,"N",13,0.366339820195942
0,22,"N",14,0.0694301653467112
0,22,"N",15,0.100763335221863
0,22,"N",16,-0.0647842010990906
0,22,"N",17,0.22772599717987
0,22,"N",18,-0.707010694873103
0,22,"N",19,0.67491668142199
0,22,"N",20,0.403797546170205
0,22,"N",21,-0.197122615980628
0,22,"N",22,0.0744464606742698
0,22,"N",23,-0.0958474495450079
0,22,"N",24,0.0822600652699075
0,22,"N",25,-0.201818965074804
0,22,"N",26,-0.524291802007973
0,22,"N",27,0.269966859381538
0,22,"N",28,-0.0184022237209022
0,22,"N",29,0.353893649726942
0,22,"N",30,0.460504351710188
0,22,"N",31,-0.15960580255154
0,22,"N",32,0.291322877502847
0,22,"N",33,-0.144714172786473
0,22,"N",34,-0.240060573429755
0,22,"N",35,0.0702236689047278
0,22,"N",36,-0.639826423258629
0,22,"N",37,0.173689601276516
0,22,"N",38,0.570937597689777
0,22,"N",39,-0.0338991818818993
0,22,"N",40,0.41186185620702
0,22,"N",41,-0.0653449998191483
0,22,"N",42,-0.477750961560879
0,22,"N",43,0.578428838864509
0,22,"N",44,-0.429240726918382
0,22,"N",45,-0.618007216635803
0,22,"N",46,0.138530893392092
0,22,"N",47,-0.260394534718304
0,22,"N",48,-0.211737832508634
0,22,"N",49,0.000826151700352792
0,22,"N",50,0.405373299062164
0,22,"N",51,0.748731195715552
0,22,"N",52,-0.0208692862390919
0,22,"N",53,-0.255822444537621
0,22,"N",54,-0.564827712105012
0,22,"N",55,0.369285625236723
0,23,"N",0,0.3726972956608
0,23,"N",1,-0.310610950085569
0,23,"N",2,0.531235435258431
0,23,"N",3,-0.69993985804932
0,23,"N",4,0.181527613393406
0,23,"N",5,-0.204419964801004
0,23,"N",6,0.0314516745687971
0,23,"N",7,-0.682011686422264
0,23,"N",8,-0.268582479379177
0,23,"N",9,-0.367772256885267
0,23,"N",10,0.422455940822772
0,23,"N",11,-0.359957719339127
0,23,"N",12,-0.228445648691757
0,23,"N",13,0.190586441077228
0,23,"N",14,-0.910019999701239
0,23,"N",15,0.724671737728118
0,23,"N",16,0.757697214449393
0,23,"N",17,0.335426449499163
0,23,"N",18,-0.313484019801409
0,23,"N",19,-0.560199885789594
0,23,"N",20,-0.587544620764978
0,23,"N",21,0.247372808808779
0,23,"N",22,0.520257407513654
0,23,"N",23,-0.0658836105303865
0,23,"N",24,-0.0862009300809278
0,23,"N",25,0.271128549265825
0,23,"N",26,0.227962489402645
0,23,"N",27,0.579917812452181
0,23,"N",28,0.565210838070413
0,23,"N",29,-0.469307135327997
0,23,"N",30,0.516417106362872
0,23,"N",31,0.426422226948498
0,23,"N",32,-0.485190586927161
0,23,"N",33,0.0774865931298528
0,23,"N",34,0.201493260822568
0,23,"N",35,0.192255035588282
0,23,"N",36,0.109179775868193
0,23,"N",37,0.12060958421454
0,23,"N",38,0.108276976307114
0,23,"N",39,-0.310655988349372
0,23,"N",40,-0.056569286507217
0,23,"N",41,-0.470047454014867
0,23,"N",42,0.445808158312859
0,23,"N",43,0.553012201032381
0,23,"N",44,-0.479426475655817
0,23,"N",45,0.0733240554653918
0,23,"N",46,0.0632103202940362
0,23,"N",47,-0.727790820097005
0,23,"N",48,-0.558852798158769
0,23,"N",49,0.890362468472258
0,23,"N",50,-0.058592114780723
0,23,"N",51,0.00975114030110029
0,23,"N",52,-0.135991222239843
0,23,"N",53,-0.638608429532318
0,23,"N",54,0.167505514501845
0,23,"N",55,-0.486848906385235
0,24,"N",0,-0.360764488067361
0,24,"N",1,-0.134906007157946
0,24,"N",2,0.206502877252853
0,24,"N",3,0.111467182133246
0,24,"N",4,-0.569237878795579
0,24,"N",5,0.110896560360421
0,24,"N",6,-0.782815736058478
0,24,"N",7,0.648247044199959
0,24,"N",8,0.616846943200533
0,24,"N",9,-0.657438846621699
0,24,"N",10,0.143136259018847
0,24,"N",11,0.430843365512691
0,24,"N",12,0.75298430443049
0,24,"N",13,-0.786001460596285
0,24,"N",14,-0.371213498089753
0,24,"N",15,-0.402175088051632
0,24,"N",16,-0.0607436812975481
0,24,"N",17,0.344751506092036
0,24,"N",18,-0.543984381007354
0,24,"N",19,0.112108838854817
0,24,"N",20,-0.505377592876439
0,24,"N",21,0.570910437930044
0,24,"N",22,-0.493546302952003
0,24,"N",23,0.975408426112595
0,24,"N",24,0.34695963682024
0,24,"N",25,-0.843206781911172
0,24,"N",26,0.0813162594086889
0,24,"N",27,0.112346442012025
0,24,"N",28,0.253643559152574
0,24,"N",29,-0.746429791630859
0,24,"N",30,-0.669557351088718
0,24,"N",31,0.059184051398969
0,24,"N",32,0.722562508614204
0,24,"N",33,0.255439462394289
0,24,"N",34,0.115918732356737
0,24,"N",35,0.190554002627358
0,24,"N",36,0.00925735704686253
0,24,"N",37,-0.166100885232523
0,24,"N",38,-0.706657825358826
0,24,"N",39,-0.0609043979851542
0,24,"N",40,0.411910541801264
0,24,"N",41,-0.779108060342575
0,24,"N",42,0.370335033085939
0,24,"N",43,0.29550929409393
0,24,"N",44,0.0148158504127356
0,24,"N",45,-0.636775770188388
0,24,"N",46,0.339482239619921
0,24,"N",47,0.571715428359781
0,24,"N",48,0.798818874994523
0,24,"N",49,-0.182799166773515
0,24,"N",50,0.163051617603642
0,24,"N",51,0.447065517550637
0,24,"N",52,0.23227051210409
0,24,"N",53,-0.200135531654793
0,24,"N",54,-0.275991224299018
0,24,"N",55,0.0756390416351808
0,25,"N",0,-0.857341211266514
0,25,"N",1,-0.825615326801784
0,25,"N",2,-0.811496033600252
0,25,"N",3,-0.0094212515311639
0,25,"N",4,-0.87536910407992
0,25,"N",5,-0.271734440352428
0,25,"N",6,-0.929350448387787
0,25,"N",7,0.381956593177545
0,25,"N",8,0.0948855830422845
0,25,"N",9,0.237049288801481
0,25,"N",10,-0.510777389971355
0,25,"N",11,0.108307311747627
0,25,"N",12,0.480667261512042
0,25,"N",13,-0.0898921989319653
0,25,"N",14,-0.258295511974649
0,25,"N",15,0.640710284976789
0,25,"N",16,-0.214233547524701
0,25,"N",17,-0.0412859764633483
0,25,"N",18,-0.675060673098362
0,25,"N",19,-0.0809103355639621
0,25,"N",20,0.550256508862611
0,25,"N",21,0.662547075599238
0,25,"N",22,0.657522521536471
0,25,"N",23,-0.487750527390728
0,25,"N",24,0.372908984626531
0,25,"N",25,-0.490366893962016
0,25,"N",26,-0.017539363751534
0,25,"N",27,0.0388257818851593
0,25,"N",28,-0.348852296554923
0,25,"N",29,-0.110727923386515
0,25,"N",30,0.274025295424186
0,25,"N",31,0.182952718724663
0,25,"N",32,-0.183007324102602
0,25,"N",33,0.350787100308373
0,25,"N",34,0.126155482847907
0,25,"N",35,0.285801418196641
0,25,"N",36,-0.171466674296608
0,25,"N",37,0.504907644237542
0,25,"N",38,0.262411545701076
0,25,"N",39,0.587740649154796
0,25,"N",40,0.340508655147142
0,25,"N",41,-0.60872826767756
0,25,"N",42,-0.848720452202516
0,25,"N",43,0.162451666336928
0,25,"N",44,-0.166902925768916
0,25,"N",45,-0.713152655881713
0,25,"N",46,-0.316818866533244
0,25,"N",47,-0.468216144593893
0,25,"N",48,0.338396335988778
0,25,"N",49,-0.720828078842969
0,25,"N",50,-0.0520447609957246
0,25,"N",51,-0.778866811616458
0,25,"N",52,-0.248777632167062
0,25,"N",53,-0.736615291243717
0,25,"N",54,-0.178258192848045
0,25,"N",55,0.1476665254105
0,26,"N",0,-0.52808270662494
0,26,"N",1,-0.215771752471564
0,26,"N",2,0.073461532675421
0,26,"N",3,-0.120248832181013
0,26,"N",4,0.176161180768788
0,26,"N",5,0.198004142261302
0,26,"N",6,0.0143555780767612
0,26,"N",7,0.618593902242522
0,26,"N",8,0.331319969120403
0,26,"N",9,0.517243779878451
0,26,"N",10,0.0211835654089952
0,26,"N",11,0.230341861054373
0,26,"N",12,0.0806241556662859
0,26,"N",13,0.460776217678238
0,26,"N",14,0.215552220116983
0,26,"N",15,-0.293050227276712
0,26,"N",16,0.0577547036147265
0,26,"N",17,0.369613946431395
0,26,"N",18,0.437663104834541
0,26,"N",19,0.360978274175723
0,26,"N",20,0.0722278592695886
0,26,"N",21,0.120624652265626
0,26,"N",22,-0.00460695191776277
0,26,"N",23,-0.561646285826091
0,26,"N",24,0.31698641230359
0,26,"N",25,0.045718391535066
0,26,"N",26,-0.339260880818103
0,26,"N",27,-0.201447288692916
0,26,"N",28,-0.324299127308178
0,26,"N",29,0.292510349488315
0,26,"N",30,0.0971517949625539
0,26,"N",31,-0.237894078481123
0,26,"N",32,-0.513212596783303
0,26,"N",33,0.196545920245258
0,26,"N",34,-0.864773494970627
0,26,"N",35,-0.427218508181666
0,26,"N",36,0.382578140558111
0,26,"N",37,-0.0119857722665029
0,26,"N",38,0.0970989007988201
0,26,"N",39,0.0604548212265497
0,26,"N",40,-0.0400523942993111
0,26,"N",41,0.0577322487266799
0,26,"N",42,-0.714782967022024
0,26,"N",43,0.715119544760279
0,26,"N",44,-0.0931317490307996
0,26,"N",45,-1.00268116750896
0,26,"N",46,-0.565940510485967
0,26,"N",47,0.215186281078241
0,26,"N",48,-0.110712642628687
0,26,"N",49,-0.071655238691249
0,26,"N",50,-0.223243959763579
0,26,"N",51,0.0853134998722475
0,26,"N",52,-0.0494518071362536
0,26,"N",53,0.0527763216987051
0,26,"N",54,-0.265347669846375
0,26,"N",55,-0.272116438928594
0,27,"N",0,-0.153624675300504
0,27,"N",1,0.625532019931105
0,27,"N",2,0.319482621183178
0,27,"N",3,-0.594969508787168
0,27,"N",4,-0.673647215238141
0,27,"N",5,0.266603014974293
0,27,"N",6,-0.260076025434142
0,27,"N",7,0.211893556026912
0,27,"N",8,-0.419038356920019
0,27,"N",9,-0.228139096870405
0,27,"N",10,0.369499589843
0,27,"N",11,-0.374752622640875
0,27,"N",12,-0.342162666947472
0,27,"N",13,-0.151437264002388
0,27,"N",14,0.190883884978357
0,27,"N",15,0.2944817882071
0,27,"N",16,-0.22739586438559
0,27,"N",17,-0.551306607194909
0,27,"N",18,0.282272173677843
0,27,"N",19,0.424653467524832
0,27,"N",20,0.262900794591847
0,27,"N",21,-0.403987967886964
0,27,"N",22,0.115535019617146
0,27,"N",23,0.766974314481952
0,27,"N",24,0.128525795285144
0,27,"N",25,-0.0959627144899562
0,27,"N",26,-0.172932647558189
0,27,"N",27,-0.119145302251098
0,27,"N",28,-0.161212944708778
0,27,"N",29,0.949019749346211
0,27,"N",30,0.916040301926506
0,27,"N",31,-0.0760069918735423
0,27,"N",32,-0.0699738870003181
0,27,"N",33,0.086382867359576
0,27,"N",34,0.352272295913448
0,27,"N",35,-0.178816944809184
0,27,"N",36,0.162283435685386
0,27,"N",37,0.346447083685365
0,27,"N",38,0.805473788319451
0,27,"N",39,-0.72066766229566
0,27,"N",40,0.0794324028225062
0,27,"N",41,0.193162374611697
0,27,"N",42,0.860223334177198
0,27,"N",43,0.413658323117403
0,27,"N",44,0.0758529036696314
0,27,"N",45,0.463189701526633
0,27,"N",46,-0.0230671458680902
0,27,"N",47,-0.745812923781154
0,27,"N",48,0.964124680655743
0,27,"N",49,-0.00036232499027926
0,27,"N",50,-0.215004598157779
0,27,"N",51,-0.412765489319016
0,27,"N",52,-0.389423973127986
0,27,"N",53,-0.370452530680436
0,27,"N",54,-0.14145826927773
0,27,"N",55,0.68597179290686
0,28,"N",0,0.0430760678842059
0,28,"N",1,-0.238380037569392
0,28,"N",2,-0.00548480012409748
0,28,"N",3,-0.66313236755589
0,28,"N",4,-0.186430681558671
0,28,"N",5,0.712622418623078
